Label,Httpchk,Rank,domain_registration_length,age_domain,ssl,Having_IP,URL_Length,urlpath_length,Host_Length,Tokens,No_of_specialchar,No_of_slash,No_of_hyphen,Dots_in_url,Security_sensitive,getASN,tiny_url,Redirection_//_symbol,i_frame,links_in_tags,url_of_anchor
1,1,-1,1,0,1,0,0,11,11,4,6,0,0,0,0,-1,1,0,-1,-1,-1
1,0,1,1,0,0,1,1,78,12,12,18,0,0,1,0,-1,0,0,0,0,0
1,0,-1,-1,-1,1,0,0,0,26,4,5,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,-1,0,0,9,12,5,6,0,0,0,0,60262,0,0,0,0,0
1,0,-1,-1,-1,1,0,1,26,21,8,9,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,11,18,4,6,0,0,0,0,12417,0,0,0,17,8
1,1,-1,-1,-1,1,0,1,58,12,18,21,0,0,1,1,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,21,5,6,0,2,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,-1,0,0,22,14,7,8,0,0,0,0,32392,0,0,0,0,4
1,1,-1,1,0,-1,0,1,32,18,6,7,0,0,0,0,32392,0,0,0,0,0
1,1,-1,-1,-1,1,0,1,0,60,8,9,0,2,1,0,-1,1,0,-1,-1,-1
1,1,-1,1,0,-1,0,1,40,27,6,7,0,0,0,0,32392,0,0,0,0,0
1,1,-1,-1,-1,1,0,0,0,12,4,5,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,29,5,6,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,-1,0,1,31,26,13,15,0,0,0,0,46606,0,0,0,0,0
1,0,-1,-1,-1,1,0,0,0,27,4,5,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,13,24,5,6,0,0,0,0,6428,0,0,0,23,2
1,0,-1,-1,-1,-1,0,1,54,24,14,16,0,0,0,1,6428,0,0,0,23,2
1,1,1,-1,-1,-1,0,1,13,34,9,10,0,1,0,0,54641,0,0,0,0,0
1,0,-1,-1,-1,-1,0,1,47,13,11,12,1,0,0,0,-1,0,0,0,0,0
1,1,0,-1,-1,-1,0,1,30,27,7,8,0,0,0,0,-1,0,0,0,0,0
1,0,-1,1,0,-1,0,0,10,14,4,5,0,0,0,0,-1,0,0,0,4,18
1,1,-1,-1,-1,1,0,0,5,18,5,6,0,1,0,1,-1,0,0,-1,-1,-1
1,1,0,-1,-1,-1,0,1,133,35,11,12,1,0,0,0,8151,0,0,0,0,0
1,1,1,-1,-1,-1,0,0,14,14,6,7,0,0,0,0,263168,0,0,0,55,18
1,0,0,-1,-1,0,0,0,26,13,9,10,0,0,1,0,-1,0,0,0,3,0
1,0,-1,-1,-1,1,0,1,48,25,10,11,1,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,11,22,11,13,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,20,3,4,0,0,0,0,-1,1,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,30,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,1,32,26,10,12,0,0,0,0,-1,0,0,0,21,9
1,1,1,-1,-1,1,0,1,13,26,9,10,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,22,5,6,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,6,19,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,0,0,1,229,19,6,7,0,0,0,0,-1,0,0,0,16,6
1,1,-1,-1,-1,1,0,1,46,17,6,8,0,0,0,1,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,-1,0,0,16,8,5,6,0,0,0,0,29761,0,0,0,0,0
1,0,-1,0,0,-1,0,0,9,19,4,5,0,0,0,0,18229,0,0,0,0,0
1,0,0,0,-1,-1,0,1,11,50,14,15,0,2,1,0,-1,0,0,0,0,0
1,1,-1,-1,-1,1,0,1,54,23,14,16,0,0,0,1,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,24,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,21,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,0,0,0,14,19,5,6,0,0,0,0,16276,0,0,0,0,1
1,0,-1,-1,-1,1,0,0,0,18,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,31,6,7,0,0,1,0,-1,0,0,-1,-1,-1
1,0,0,-1,-1,0,0,0,7,5,5,7,0,0,0,0,7132,0,0,0,0,0
1,0,1,-1,-1,1,0,1,13,21,8,9,0,0,0,0,54641,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,23,5,6,0,2,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,39,7,8,0,3,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,-1,0,0,9,20,4,5,0,0,0,0,-1,0,0,0,0,0
1,1,-1,-1,-1,-1,0,0,10,15,4,5,0,0,0,0,-1,0,0,0,0,0
1,1,-1,0,0,-1,0,0,23,15,7,8,0,0,0,0,46606,0,0,0,0,2
1,0,-1,-1,-1,1,0,0,0,25,5,6,0,2,0,0,-1,0,0,-1,-1,-1
1,0,0,-1,-1,1,0,0,0,29,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,0,0,-1,0,0,20,13,5,6,0,0,0,0,26496,0,0,0,0,0
1,0,0,-1,-1,0,0,0,7,4,4,5,0,0,0,0,-1,0,0,0,10,1
1,1,-1,-1,-1,0,0,1,1,31,11,19,0,0,0,0,-1,0,0,0,0,0
1,1,-1,-1,-1,1,0,0,5,20,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,1,0,0,26,18,8,9,0,1,0,1,-1,0,0,-1,-1,-1
1,0,0,-1,-1,1,0,0,0,28,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,0,-1,-1,1,0,0,0,44,7,8,0,0,1,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,5,17,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,13,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,21,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,0,-1,-1,1,0,0,0,38,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,11,11,5,6,0,0,0,0,46606,0,0,-1,-1,-1
1,1,0,-1,-1,-1,0,1,24,21,10,14,0,0,0,0,15967,0,0,0,0,0
1,1,-1,-1,-1,-1,0,1,22,21,22,24,0,0,0,0,40395,0,0,0,0,0
1,0,1,-1,-1,-1,0,0,12,16,5,6,0,0,0,0,36351,0,0,0,89,8
1,0,-1,-1,-1,-1,0,1,1,21,6,8,0,0,0,0,15169,1,0,0,0,47
1,0,-1,-1,-1,-1,0,1,1,21,6,8,0,0,0,0,15169,1,0,0,0,47
1,1,-1,-1,-1,-1,0,1,22,13,12,17,0,0,0,0,46606,1,0,0,0,0
1,1,-1,-1,-1,-1,0,0,5,13,5,6,0,0,0,0,46606,1,0,0,0,0
1,0,-1,-1,-1,1,0,0,0,13,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,22,5,6,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,5,16,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,0,0,0,7,13,4,5,0,0,0,0,-1,0,0,0,0,1
1,0,-1,-1,-1,1,0,0,0,16,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,0,0,-1,0,0,16,14,5,6,0,0,0,0,32392,0,0,0,0,0
1,0,-1,1,0,-1,0,1,15,18,7,10,0,0,0,0,-1,0,1,0,0,4
1,1,-1,-1,-1,-1,0,1,51,9,10,11,0,0,0,0,3,0,0,0,0,0
1,1,-1,-1,-1,1,0,0,0,27,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,20,19,5,6,0,0,0,0,-1,0,0,0,0,0
1,1,-1,1,0,-1,0,1,26,27,6,7,0,0,0,0,25132,0,0,0,0,0
1,0,-1,1,-1,1,0,1,11,25,9,12,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,38,23,9,10,0,0,0,0,40034,0,0,-1,-1,-1
1,0,1,-1,-1,-1,0,1,53,16,11,12,0,0,0,0,46606,0,0,0,23,32
1,1,0,-1,-1,1,0,0,0,29,4,5,0,0,0,0,-1,1,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,6,15,4,5,0,0,0,0,20013,0,0,0,0,0
1,1,0,-1,-1,-1,0,1,30,19,9,10,0,0,0,0,-1,0,0,0,0,0
1,0,0,-1,-1,-1,0,1,37,19,9,10,0,0,0,0,-1,0,0,0,0,0
1,0,-1,-1,-1,-1,0,0,6,9,5,7,0,0,0,0,4134,0,0,0,0,0
1,0,-1,-1,-1,-1,0,0,6,9,5,7,0,0,0,0,4134,0,0,0,0,0
1,1,-1,1,0,-1,0,0,20,14,5,6,0,0,0,0,32392,0,0,0,0,4
1,0,-1,-1,-1,-1,0,0,7,14,5,7,0,0,0,0,47583,0,0,0,64,40
1,1,-1,1,0,1,0,0,11,14,4,6,0,0,0,0,46606,1,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,34,5,6,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,11,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,1,1,-1,-1,-1,0,0,7,29,7,8,0,0,1,0,60262,0,0,0,0,0
1,1,1,-1,-1,1,0,1,75,29,24,27,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,31,5,6,0,2,0,0,-1,0,0,-1,-1,-1
1,1,0,-1,-1,0,0,1,96,37,20,25,1,1,0,0,702,0,0,0,0,25
1,1,0,-1,-1,-1,0,1,29,65,12,16,0,3,1,0,-1,0,0,0,0,0
1,1,1,-1,-1,-1,0,1,15,33,7,8,0,1,0,0,16276,0,0,0,0,1
1,0,-1,-1,-1,-1,0,1,59,20,8,9,0,0,0,1,18747,0,0,0,23,11
1,0,-1,-1,-1,1,0,1,1,12,16,26,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,1,0,60,8,9,0,2,1,0,-1,1,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,0,60,8,9,0,2,1,0,-1,1,0,-1,-1,-1
1,1,-1,-1,-1,1,0,1,13,64,9,10,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,1,0,0,8,19,5,6,0,0,0,1,4766,0,0,-1,-1,-1
1,0,-1,1,0,1,0,0,8,19,5,6,0,0,0,1,4739,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,9,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,29,5,6,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,21,4,5,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,60,27,17,19,0,1,0,1,-1,0,0,-1,-1,-1
1,0,1,-1,-1,1,0,0,0,23,6,7,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,5,19,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,8,21,5,6,0,0,0,0,4739,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,12,4,5,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,32,7,8,0,0,1,0,-1,0,0,-1,-1,-1
1,1,0,-1,-1,0,0,0,14,10,6,7,0,0,0,0,-1,1,0,0,0,9
1,1,-1,1,0,-1,0,1,32,17,7,8,0,0,0,0,32392,0,0,0,0,0
1,0,-1,-1,-1,0,0,1,10,21,8,10,0,0,0,1,15003,0,0,0,13,24
1,0,-1,-1,-1,1,0,0,0,19,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,35,5,6,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,19,6,7,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,-1,0,0,20,20,8,9,0,0,0,0,8560,0,0,0,0,0
1,0,-1,-1,-1,1,0,0,0,28,5,6,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,1,0,-1,0,0,6,18,6,7,0,0,0,0,32392,0,0,0,0,4
1,0,1,-1,-1,-1,0,1,14,35,6,7,0,0,0,0,30186,0,0,0,4,57
1,0,1,-1,-1,1,0,0,0,29,5,6,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,28,5,6,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,-1,0,1,65,23,12,13,1,0,1,1,45638,0,0,0,0,0
1,1,-1,1,0,-1,0,1,32,24,7,8,0,0,0,0,32392,0,0,0,0,0
1,0,-1,-1,-1,0,0,1,7,21,7,10,0,0,0,0,24940,0,0,0,0,1
1,0,-1,-1,-1,-1,0,1,53,28,10,11,1,0,0,0,26496,0,0,0,2,1
1,1,-1,-1,-1,-1,0,0,5,28,5,6,0,0,0,0,26496,0,0,0,2,1
1,1,-1,-1,-1,1,0,1,23,27,7,9,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,30,5,6,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,42,7,8,0,3,0,1,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,18,6,7,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,-1,0,0,7,17,7,8,0,1,0,0,20013,0,0,0,0,0
1,1,-1,-1,-1,1,0,0,0,28,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,-1,1,0,0,2,21,4,6,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,1,39,17,8,9,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,1,33,13,8,10,0,0,0,0,46606,0,0,0,0,0
1,0,-1,-1,-1,1,0,0,0,30,6,7,0,2,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,26,6,7,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,1,31,27,9,10,0,0,1,1,46606,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,31,7,8,0,0,1,0,-1,0,0,-1,-1,-1
1,0,1,-1,-1,-1,0,0,24,22,8,9,0,0,0,0,14259,0,0,0,46,36
1,1,-1,1,0,-1,0,0,8,28,6,7,0,0,0,0,26496,0,0,0,7,18
1,1,1,-1,-1,-1,0,0,6,16,6,7,0,0,0,0,-1,0,0,0,0,0
1,1,0,1,0,0,0,0,1,33,7,9,0,0,0,0,-1,1,0,0,0,0
1,1,1,-1,-1,0,0,0,7,8,5,6,0,0,0,0,-1,0,0,0,0,9
1,0,1,-1,-1,0,0,0,28,13,10,11,0,0,1,0,42278,0,0,0,0,1
1,0,1,-1,-1,-1,0,0,12,13,6,7,0,0,0,0,42278,0,0,0,0,3
1,0,1,-1,-1,1,0,0,0,27,7,8,0,1,1,0,-1,0,0,-1,-1,-1
1,0,1,-1,-1,1,0,0,0,31,6,7,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,8,23,5,6,0,0,0,0,4766,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,8,23,5,6,0,0,0,1,4766,0,0,-1,-1,-1
1,0,0,-1,-1,1,0,0,0,29,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,6,14,6,8,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,8,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,19,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,1,0,0,4,12,8,13,0,1,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,39,10,8,12,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,39,15,8,12,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,48,18,8,13,0,1,1,1,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,23,22,8,12,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,23,20,6,10,0,0,1,0,16626,0,0,0,0,0
1,1,0,-1,-1,0,0,1,27,29,8,14,0,0,1,0,-1,0,0,0,0,1
1,1,-1,-1,-1,0,0,0,2,11,3,5,0,0,0,0,-1,0,0,0,0,1
1,1,-1,-1,-1,1,0,0,2,18,4,6,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,1,0,0,2,15,3,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,9,13,6,8,0,0,0,0,1267,0,0,0,0,0
1,0,-1,-1,-1,1,0,0,22,21,8,12,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,10,24,7,8,0,0,1,1,237,0,0,0,0,1
1,1,0,-1,-1,0,0,0,9,6,4,5,0,0,0,0,3257,1,0,0,1,3
1,1,-1,-1,-1,1,0,0,5,40,4,9,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,0,0,1,53,13,12,16,0,1,1,0,237,0,0,0,0,0
1,1,-1,-1,-1,1,0,0,2,31,4,6,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,1,0,1,0,0,2,19,5,7,0,1,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,2,17,3,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,0,0,-1,-1,0,1,34,16,7,11,0,0,1,0,15169,0,0,0,0,2
1,0,-1,1,-1,1,0,1,35,31,11,16,0,2,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,20,46,8,12,0,2,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,38,28,7,17,0,1,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,20,46,8,12,0,2,1,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,2,19,4,6,0,0,0,0,131222,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,2,16,3,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,26,5,6,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,2,10,3,5,0,0,0,0,3356,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,2,20,5,7,0,1,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,10,12,5,6,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,2,12,3,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,23,19,9,13,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,2,23,6,8,0,0,1,0,237,0,0,0,0,0
1,0,-1,-1,-1,1,0,0,0,14,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,1,1,-1,-1,-1,0,1,8,19,10,14,0,0,1,0,36874,0,0,0,0,0
1,0,-1,-1,-1,-1,0,1,47,19,9,13,1,0,1,0,-1,0,0,0,8,7
1,1,-1,-1,-1,0,0,1,49,13,12,16,0,0,1,0,-1,0,0,0,0,3
1,0,-1,-1,-1,1,0,0,1,19,9,11,0,4,0,1,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,6,16,7,9,0,1,0,0,6724,0,0,-1,-1,-1
1,0,-1,-1,-1,0,0,0,23,13,7,9,0,0,0,0,16626,1,0,0,0,1
1,0,-1,-1,-1,1,0,0,0,24,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,31,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,29,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,31,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,26,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,25,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,27,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,25,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,22,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,24,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,32,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,2,19,5,7,0,0,0,0,36351,0,0,0,0,0
1,0,-1,-1,-1,1,0,0,2,7,3,5,0,0,0,0,-1,0,0,-1,-1,-1
1,1,1,-1,-1,-1,0,1,8,19,10,15,0,0,1,0,36874,0,0,0,0,0
1,0,-1,-1,-1,1,0,1,23,18,8,12,0,0,1,1,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,1,47,19,9,13,1,0,1,0,-1,0,0,0,8,7
1,0,-1,-1,-1,1,0,1,48,18,7,12,0,0,1,2,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,19,3,4,0,0,0,1,-1,0,0,-1,-1,-1
1,0,0,-1,-1,-1,0,0,2,30,5,7,0,1,0,0,20940,0,0,0,0,0
1,0,-1,-1,-1,1,0,1,9,20,9,13,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,0,8,18,7,9,0,1,0,0,35893,1,0,0,19,6
1,0,1,-1,-1,0,0,0,2,7,11,14,0,0,0,0,-1,0,0,0,0,0
1,0,-1,-1,-1,0,0,1,6,25,10,16,0,0,1,0,-1,0,0,0,6,130
1,0,-1,-1,-1,1,0,0,0,27,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,0,27,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,-1,0,0,2,26,3,5,0,0,0,0,30186,0,0,0,0,2
1,0,-1,-1,-1,-1,0,0,14,14,4,5,0,0,0,0,-1,0,0,0,0,1
1,1,-1,-1,-1,1,0,0,0,12,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,20,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,1,0,1,5,19,7,11,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,10,20,8,13,0,0,1,1,15003,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,0,19,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,1,0,1,10,17,8,14,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,2,9,3,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,0,0,1,4,14,13,20,0,0,1,0,15169,0,0,0,0,2
1,1,-1,-1,-1,1,0,0,0,18,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,-1,0,1,9,29,10,15,0,2,1,0,-1,0,0,0,0,0
1,0,-1,-1,-1,1,0,0,2,22,4,6,0,0,0,1,-1,0,0,-1,-1,-1
1,0,0,-1,-1,0,0,0,13,24,6,7,0,0,0,0,-1,0,0,0,18,75
1,0,1,-1,-1,0,0,1,53,12,11,17,1,1,1,0,27229,0,0,0,0,0
1,0,-1,1,0,-1,0,1,6,25,7,12,0,0,1,0,237,0,0,0,0,0
1,0,-1,-1,-1,-1,0,0,16,14,4,5,0,0,0,0,-1,0,0,0,0,1
1,0,1,-1,-1,0,0,0,8,7,5,6,0,0,0,0,-1,1,0,0,0,109
1,0,-1,-1,-1,1,0,0,2,24,3,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,-1,1,0,1,28,39,8,12,0,2,1,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,0,0,1,41,22,7,11,0,0,1,0,-1,0,0,0,0,27
1,1,-1,-1,-1,1,0,0,0,13,3,4,0,0,0,0,-1,1,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,2,18,3,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,-1,0,0,2,24,4,6,0,0,0,0,26347,0,0,0,0,0
1,0,-1,1,0,1,0,0,1,13,9,14,0,1,1,0,-1,0,0,-1,-1,-1
1,1,1,-1,-1,-1,0,1,8,18,10,16,0,0,1,0,-1,0,0,0,0,0
1,0,-1,-1,0,1,0,1,1,13,9,14,0,1,1,0,-1,0,0,-1,-1,-1
1,0,0,1,0,0,0,1,1,38,11,17,0,0,1,0,-1,0,0,0,2,1
1,1,-1,-1,-1,1,0,0,0,20,3,4,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,0,0,1,10,17,8,14,0,0,1,0,15003,0,0,0,17,19
1,1,-1,-1,-1,0,0,1,1,14,4,10,0,0,1,1,42293,0,0,0,0,0
1,1,-1,-1,-1,1,0,0,2,8,3,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,0,1,0,1,1,13,9,14,0,1,1,0,-1,0,0,-1,-1,-1
1,0,0,-1,-1,1,0,0,11,4,6,7,0,0,0,0,-1,1,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,22,20,5,10,0,0,1,1,-1,0,0,-1,-1,-1
1,0,-1,1,0,1,0,1,1,13,9,14,0,1,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,22,20,5,10,0,0,1,1,-1,0,0,-1,-1,-1
1,0,0,-1,-1,-1,0,1,54,12,6,10,0,0,1,0,-1,0,0,0,0,11
1,0,-1,-1,-1,0,0,0,2,31,7,9,0,0,1,0,58127,0,0,0,1,0
1,0,-1,-1,-1,1,0,1,6,16,6,11,0,0,1,0,-1,0,0,-1,-1,-1
1,0,0,-1,-1,-1,0,1,24,43,9,13,0,1,1,0,-1,0,0,0,0,0
1,0,-1,-1,-1,1,0,1,25,31,8,14,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,1,9,20,9,13,0,0,1,0,-1,0,0,-1,-1,-1
1,0,-1,-1,-1,1,0,0,2,27,5,7,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,2,30,4,6,0,0,0,0,-1,0,0,-1,-1,-1
1,1,-1,-1,-1,1,0,0,3,25,4,5,0,0,0,0,-1,0,0,-1,-1,-1
1,0,-1,1,-1,1,0,1,44,22,7,15,0,1,1,0,-1,0,0,-1,-1,-1
1,0,1,-1,-1,1,0,0,12,23,8,10,0,3,0,0,-1,1,0,-1,-1,-1
1,1,-1,-1,-1,0,0,1,31,23,8,12,0,0,1,0,46606,0,0,0,6,134
